PCHDalton;GADAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
4195;0.00;0.00;0.91;0.15;1.06;0.09;-0.08;0.42;;0.04;0.52;-0.43;-0.14;0.00;0.36;0.82;-0.03;-0.16;-0.03;0.48;0.33;0.28;0.00;0.08;2.33;0.26;2.07;0.00;5.55;2.31;2.56;0.72;-0.04;0.14;1.80;9.68;0.67;14.67;10.25
4516;0.00;0.00;1.86;0.04;1.83;0.08;0.28;0.75;;0.55;0.63;0.81;0.08;-0.10;0.82;0.99;0.47;0.87;-0.07;0.82;-0.14;0.15;0.07;-0.01;9.92;0.15;9.77;0.00;18.54;9.34;3.92;5.30;-0.02;1.06;0.71;29.17;2.84;42.01;36.72
4749;0.00;0.00;1.18;0.07;1.19;0.08;0.27;0.73;;0.50;0.78;0.79;0.37;0.52;0.83;0.35;0.72;0.77;0.48;0.77;-0.26;0.66;0.07;-0.02;5.95;1.32;4.62;0.00;21.23;15.06;2.74;3.70;-0.26;0.72;3.21;30.39;3.47;42.79;37.75
4910;0.00;0.00;0.61;-0.07;0.45;0.00;0.45;0.61;;1.24;0.69;0.61;0.00;0.32;0.70;1.02;1.25;0.65;0.38;0.57;-0.17;0.37;0.08;-0.01;6.67;0.08;6.59;0.00;19.91;13.96;0.84;5.12;-0.02;1.02;1.80;28.38;3.45;38.42;37.30
5004;0.00;0.00;0.57;-0.13;0.35;0.00;0.29;0.63;;0.48;1.13;0.11;0.89;1.06;0.71;0.13;0.60;0.38;1.17;0.61;0.48;0.07;0.09;0.08;10.15;0.42;9.74;0.00;17.57;12.07;0.48;5.28;-0.26;1.04;0.72;28.45;3.39;38.01;34.29
5074;0.00;0.00;0.15;0.03;0.18;-0.02;0.27;0.56;;0.26;0.83;0.13;0.17;0.23;0.36;0.62;0.22;0.32;0.05;0.46;0.14;0.22;-0.01;-0.03;5.22;-0.04;5.26;0.00;8.48;5.41;0.42;2.55;0.10;0.52;0.94;14.64;1.61;19.24;19.63
5132;0.00;0.00;-0.06;0.58;0.55;-0.01;0.31;0.81;;0.47;0.65;1.00;1.27;0.38;0.59;0.75;0.55;0.86;0.68;0.59;0.67;0.47;-0.02;0.00;8.09;0.22;7.87;0.00;20.69;13.50;2.80;4.52;-0.13;0.90;2.33;31.11;3.49;41.53;37.04
5482;0.00;0.00;-0.01;0.27;0.19;-0.01;0.49;0.62;;0.30;0.68;1.12;1.07;1.05;0.53;1.14;0.19;0.96;1.23;0.70;0.26;-0.14;0.07;-0.02;8.06;-0.58;8.64;0.00;19.59;14.20;1.32;4.09;-0.01;0.82;-0.79;26.86;3.70;36.70;36.47
5594;0.00;0.00;0.49;-0.14;0.37;-0.01;-0.01;0.52;;-0.33;0.74;0.26;0.39;-0.11;0.19;0.27;-0.32;0.24;0.07;0.41;-0.31;-0.05;-0.03;0.07;-0.06;0.56;-0.62;0.00;5.73;4.87;0.26;0.53;0.07;0.11;0.10;5.77;0.91;9.21;5.33
5608;0.00;0.00;-0.33;0.31;-0.10;-0.01;0.35;0.54;;0.56;0.64;0.50;1.24;1.33;0.69;0.59;0.11;0.59;1.01;0.64;-0.26;0.62;0.09;0.00;0.33;-0.40;0.73;0.00;19.30;14.03;0.91;4.51;-0.15;0.89;3.06;22.69;2.88;29.56;29.41
5632;0.00;0.00;0.45;0.17;0.63;-0.01;0.65;0.78;;1.54;0.66;0.51;0.34;1.18;0.90;1.00;1.41;0.76;0.70;0.82;0.58;0.06;-0.01;-0.02;8.70;0.64;8.06;0.00;25.72;18.33;1.73;5.92;-0.25;1.17;0.19;34.61;4.47;47.75;47.54
5812;0.00;0.00;-0.18;-0.15;-0.33;-0.01;-0.09;0.40;;-0.14;0.34;-0.22;0.10;-0.25;0.00;0.72;-0.28;-0.11;-0.05;0.03;0.68;0.30;0.00;-0.01;-0.04;0.50;-0.55;0.00;-0.50;0.20;-1.12;0.59;-0.17;0.11;1.47;0.93;-0.01;-0.14;-1.14
5900;0.00;0.00;0.33;-0.09;0.24;0.00;-0.20;0.54;;0.24;-0.03;0.22;-0.10;0.00;0.82;1.45;0.18;0.23;-0.36;0.75;0.23;-0.17;0.00;-0.02;-0.11;0.41;-0.52;0.00;9.17;6.96;0.20;2.14;-0.13;0.42;-0.92;8.13;1.34;12.24;3.96
6023;0.00;0.00;0.25;-0.11;0.14;0.00;0.17;0.61;;0.29;-0.13;0.81;-0.45;0.36;0.27;0.69;0.27;0.67;0.14;0.35;0.54;0.48;-0.01;0.07;1.95;0.20;1.75;0.00;12.32;9.37;-0.08;1.89;1.14;0.45;2.77;17.05;2.05;22.61;20.40
