Hawaii;HIHO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
2465;-0.01;0.07;-0.30;-0.28;-0.53;-0.03;0.58;0.83;0.43;1.32;1.27;0.99;0.81;1.43;0.25;2.33;1.10;0.95;1.30;0.34;-0.12;-0.16;0.00;0.08;6.36;1.32;4.39;0.65;22.23;20.39;-2.01;4.68;-0.83;0.88;-0.41;28.18;4.52;37.82;39.01
2477;0.00;-0.18;-0.01;0.32;0.13;-0.02;-0.02;0.56;0.29;-0.48;0.12;0.10;-0.08;0.17;0.22;-2.50;-0.11;0.12;0.15;0.13;0.56;0.00;0.00;-0.01;-1.19;1.09;-0.48;-1.80;7.50;4.53;1.56;-0.08;1.49;0.08;-0.04;6.27;0.86;8.82;5.37
2504;0.00;0.01;0.22;0.02;0.26;0.00;0.34;0.40;1.06;0.65;0.33;1.33;-0.11;1.14;0.94;2.78;0.79;0.93;0.41;0.90;-0.13;0.44;-0.01;0.08;3.31;1.26;1.91;0.13;19.72;16.23;0.52;3.25;-0.27;0.63;2.62;25.65;3.44;35.05;32.41
2522;-0.01;0.42;1.84;-0.40;1.87;-0.02;0.36;0.67;0.87;0.92;1.47;1.20;-0.03;-0.33;0.82;3.11;0.82;0.99;-0.31;0.86;0.34;-0.21;-0.01;0.00;14.44;0.29;9.96;4.19;15.10;10.15;1.67;4.39;-1.10;0.80;-1.08;28.46;3.03;41.86;35.01
2853;0.08;-0.05;0.56;0.55;1.07;0.05;0.22;0.29;0.99;0.36;0.67;0.51;-0.33;0.41;0.98;2.39;0.42;0.74;0.52;0.82;-0.05;-0.29;0.07;-0.02;7.29;0.11;7.28;-0.10;15.93;10.30;3.88;2.89;-1.14;0.50;-1.52;21.70;2.79;32.02;27.49
2896;-0.01;-0.01;0.37;0.08;0.45;-0.03;0.26;0.71;0.85;0.82;0.02;0.71;-0.22;0.12;0.50;2.39;0.76;0.63;0.13;0.56;-0.05;-0.09;-0.01;-0.02;7.81;0.10;7.81;-0.10;13.65;10.03;1.15;0.66;1.81;0.25;-0.53;20.92;2.79;29.30;25.39
3008;0.00;-0.06;-0.20;0.48;0.22;-0.03;0.19;0.69;0.24;0.89;0.34;0.55;-0.15;0.01;0.68;1.11;0.77;0.59;0.09;0.75;0.10;-0.05;0.00;-0.02;9.27;0.31;9.51;-0.55;16.10;9.71;1.97;5.38;-0.96;1.01;-0.34;25.03;2.89;32.96;27.97
3132;0.00;-0.02;0.15;0.42;0.56;-0.02;0.63;0.88;0.73;0.99;1.22;1.05;0.06;-0.33;0.91;-0.72;1.04;0.87;-0.22;0.88;0.11;0.03;0.00;0.08;7.81;0.45;7.53;-0.17;20.25;13.48;2.40;5.35;-0.99;1.00;0.54;28.59;3.45;38.95;40.70
3721;-0.01;-0.03;0.30;0.17;0.45;-0.03;-0.06;0.54;0.86;-0.10;0.25;-0.08;0.28;0.42;0.42;1.33;0.11;0.17;0.09;0.34;-0.06;0.36;0.00;-0.02;1.03;0.22;1.11;-0.31;6.07;5.66;1.48;-0.65;-0.42;-0.16;1.67;8.77;1.24;13.28;6.88
3800;-0.02;0.17;0.38;-0.06;0.48;-0.05;0.10;0.40;0.42;0.57;0.13;0.07;-0.26;0.10;0.62;2.17;0.43;0.17;0.08;0.59;0.20;0.85;0.00;0.08;3.55;-0.04;1.95;1.64;7.73;7.42;0.47;0.60;-0.76;0.07;4.63;15.91;1.68;21.59;16.62
3878;0.00;-0.09;0.13;0.11;0.18;0.08;0.27;0.63;0.04;0.48;0.94;0.49;0.08;0.02;0.81;3.72;0.43;0.81;0.02;0.74;0.61;-0.14;-0.02;-0.02;0.25;0.97;0.17;-0.89;17.68;13.10;0.84;3.42;0.32;0.70;-0.79;17.13;2.64;24.28;24.69
3880;0.00;-0.11;3.45;0.01;3.35;0.06;0.40;0.89;0.63;0.29;0.69;0.92;0.96;0.67;0.93;-1.44;0.57;0.88;0.59;0.81;0.24;1.05;-0.01;-0.02;10.20;-0.11;11.47;-1.16;23.09;12.93;6.94;3.52;-0.30;0.68;5.15;38.43;3.73;58.23;47.80
3882;0.00;0.49;-0.42;1.95;2.02;0.06;-0.06;0.61;-0.23;-0.06;0.97;-0.29;0.04;0.04;0.53;-0.22;-0.17;0.40;0.16;0.50;0.11;-0.01;0.00;0.00;5.09;-0.29;0.47;4.92;20.88;7.24;8.91;3.24;1.49;0.75;-0.05;25.92;1.49;35.98;26.36
4083;-0.01;0.02;-0.09;-0.33;-0.40;-0.05;0.19;0.55;0.12;0.29;1.09;-0.18;0.59;0.16;0.54;0.94;0.33;0.30;0.15;0.62;-0.30;0.08;0.00;0.00;0.94;0.08;0.66;0.21;10.18;9.46;-1.84;2.41;0.14;0.49;0.37;11.50;1.96;15.14;14.12
4218;0.01;-0.17;0.51;0.13;0.48;-0.03;0.12;0.67;0.90;0.47;0.87;0.72;-0.04;0.09;0.03;-0.28;0.69;0.52;0.23;0.14;0.24;0.12;0.00;-0.02;-2.91;0.97;-2.22;-1.67;16.18;12.35;1.66;2.79;-0.63;0.52;0.51;13.78;2.25;20.89;15.55
4253;-0.01;0.07;0.55;-0.10;0.49;-0.04;0.38;0.84;0.77;0.85;0.35;0.97;0.08;0.30;0.66;1.56;0.99;0.63;0.00;0.70;1.35;-0.11;0.01;-0.02;10.43;0.18;9.62;0.62;18.02;10.96;0.57;3.23;3.25;0.86;-0.65;27.79;3.15;37.22;34.46
4774;-0.01;-0.03;-0.09;1.23;1.12;0.06;0.20;0.80;0.79;0.29;-0.17;0.18;-0.24;0.72;0.40;1.22;0.36;0.15;0.69;0.43;0.20;-0.02;-0.02;-0.02;6.66;0.42;6.58;-0.34;19.88;8.86;5.96;3.27;1.79;0.77;-0.24;26.31;2.43;35.88;31.81
5087;-0.02;0.02;-0.10;1.49;1.30;-0.07;0.14;0.87;0.87;0.34;0.15;0.44;-0.19;0.34;0.20;-2.33;0.74;0.38;0.12;0.27;0.24;0.30;0.09;0.00;7.30;0.33;6.88;0.10;21.58;8.46;7.22;6.06;-0.17;1.20;1.54;30.43;2.38;40.43;31.56
5453;-0.01;-0.07;0.13;0.50;0.58;-0.02;0.02;0.14;0.33;0.29;0.65;-0.02;0.12;0.31;0.90;1.06;0.16;0.37;0.30;0.73;-0.16;0.48;-0.02;0.00;8.14;-0.11;8.97;-0.72;8.98;4.02;2.79;2.81;-0.65;0.52;2.40;19.51;1.70;25.58;19.51
5601;-0.01;0.02;0.28;-0.03;0.27;-0.05;-0.03;0.57;0.33;0.28;0.37;0.46;-0.03;0.30;0.35;0.33;0.45;0.34;0.15;0.38;0.85;0.38;0.00;-0.01;5.63;1.37;4.05;0.22;9.92;7.50;0.43;1.72;0.27;0.36;1.84;17.38;1.91;23.00;15.56
5605;0.00;-0.02;0.07;0.45;0.51;-0.03;0.02;0.49;-0.23;0.26;0.60;0.47;-0.15;0.20;0.59;-1.39;0.23;0.52;0.03;0.49;-0.08;-0.04;-0.01;0.00;1.48;-0.32;2.00;-0.20;10.42;7.80;2.38;-0.38;0.62;-0.04;-0.20;11.70;1.76;17.69;11.30
5625;0.00;0.06;-0.58;0.16;-0.34;0.00;-0.15;0.21;-0.07;0.13;0.37;0.66;-0.05;-0.48;-0.11;0.83;-0.22;0.36;-0.04;-0.06;0.36;-0.02;-0.02;0.08;0.96;-0.34;0.73;0.56;-1.53;0.84;-0.36;-1.46;-0.55;-0.33;0.29;-0.28;0.24;-0.75;-3.18
5701;-0.02;0.12;-0.01;0.39;0.40;-0.05;0.16;0.62;0.12;0.31;1.26;0.33;-0.07;0.17;0.38;-3.11;0.28;0.73;0.10;0.37;0.14;0.71;0.09;-0.01;9.08;0.64;7.29;1.14;12.24;6.87;1.94;2.92;0.51;0.62;3.48;24.80;2.10;31.32;26.70
5832;-0.01;-0.03;0.00;-0.15;-0.16;0.01;-0.28;0.25;0.96;-0.05;0.55;0.27;0.04;0.03;0.22;-0.50;0.01;0.43;-0.05;0.47;0.43;0.03;-0.02;-0.01;1.41;0.25;1.46;-0.29;7.12;4.84;-0.77;-0.04;3.09;0.20;0.08;8.61;1.11;10.88;3.36
6179;-0.01;-0.12;0.61;-0.19;0.31;-0.01;-0.04;0.67;0.02;0.44;0.32;0.30;-0.02;0.25;0.12;2.28;0.24;0.20;0.19;0.29;0.13;-0.04;-0.01;-0.02;0.02;0.29;0.92;-1.19;9.39;7.49;0.28;2.28;-0.65;0.41;-0.31;9.10;1.59;14.06;7.98
6227;-0.01;0.05;0.49;0.16;0.71;0.07;0.12;0.71;0.13;0.63;0.53;0.07;0.21;-0.50;0.22;1.06;0.39;0.22;-0.37;0.35;-0.01;-0.10;-0.02;-0.01;2.92;1.73;0.73;0.47;11.69;6.13;1.77;3.28;0.52;0.69;-0.55;14.06;1.30;19.52;18.13
