MITroy;MITRY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
1718;0.00;0.08;0.73;3.05;3.86;0.24;0.41;0.74;1.59;0.81;0.72;0.75;0.37;0.45;0.78;0.67;1.02;0.67;0.39;0.61;0.49;0.33;0.00;-0.02;11.77;-0.23;11.22;0.78;33.18;11.62;16.72;4.56;0.28;0.93;1.57;46.51;3.45;67.19;60.72
2337;0.00;-0.05;2.54;0.57;3.16;0.16;0.55;0.77;0.79;0.57;0.97;0.23;-0.81;0.97;0.69;0.67;1.00;0.65;0.50;0.75;0.28;1.01;-0.11;0.01;11.39;-0.09;12.02;-0.54;26.19;12.31;7.94;5.84;0.10;1.17;5.13;42.72;3.66;61.77;57.75
2591;0.00;-0.02;0.61;-0.33;0.21;-0.04;0.05;0.57;-1.36;0.72;0.61;0.68;0.64;0.08;0.19;0.67;0.61;0.58;0.23;0.25;0.53;-0.25;0.05;-0.12;2.38;0.02;2.55;-0.19;10.81;9.93;-0.43;2.44;-1.12;0.41;-1.85;11.34;2.24;17.61;11.30
2851;0.00;-0.04;2.74;0.10;2.84;0.16;0.60;0.71;0.82;0.75;1.06;0.85;0.22;0.54;0.88;0.67;0.83;0.74;0.30;0.80;0.01;1.64;-0.04;-0.03;6.59;0.29;6.66;-0.36;24.38;13.57;5.97;5.82;-0.98;1.10;8.02;38.99;3.38;56.33;55.03
3096;0.00;0.04;-0.07;-0.33;-0.31;-0.06;-0.01;0.30;0.93;-0.29;0.16;0.57;1.39;0.51;0.85;0.67;-0.28;0.37;0.47;0.87;1.37;-0.20;-0.06;-0.08;4.50;0.58;3.54;0.39;7.13;6.82;-1.82;1.36;0.76;0.32;-1.40;10.24;1.72;13.56;8.53
3398;0.00;-0.06;1.72;0.53;1.87;0.04;0.12;0.73;-2.10;0.01;-0.06;0.54;-1.06;0.57;0.76;0.67;0.04;0.23;0.28;0.96;0.56;-0.31;0.32;0.02;3.58;1.54;2.67;-0.63;18.66;9.86;6.11;4.14;-1.45;0.73;-1.46;20.79;2.24;32.22;24.15
3539;0.00;-0.03;-0.61;3.97;3.15;0.13;0.30;0.69;0.24;0.93;0.77;0.48;0.03;0.14;0.34;0.67;0.99;0.53;0.07;0.47;0.03;0.17;0.18;0.00;8.26;0.67;7.88;-0.29;33.57;9.83;18.66;2.57;2.52;0.68;0.86;42.70;2.75;59.43;51.89
4810;0.00;-0.03;0.96;-0.01;0.85;0.15;0.22;0.67;0.49;0.94;0.13;1.03;-0.74;0.59;0.78;0.67;0.76;0.23;0.28;0.79;-0.39;0.21;0.06;0.19;4.08;1.29;3.10;-0.31;17.16;12.13;1.85;4.17;-0.99;0.77;2.00;23.24;2.74;32.75;31.22
4811;0.00;0.00;-0.28;0.09;-0.26;-0.07;0.03;0.76;0.77;0.36;0.07;0.72;0.72;0.34;0.67;0.67;0.18;0.31;0.35;0.60;0.14;0.13;0.07;0.26;6.26;0.97;5.26;0.03;11.38;8.40;-0.12;1.08;2.03;0.35;1.94;19.58;2.21;24.28;18.40
4815;0.00;-0.01;-0.57;-0.08;-1.22;-0.06;-0.04;0.54;-0.65;-0.11;0.41;0.32;1.11;0.21;0.50;0.67;0.13;0.35;0.35;0.41;-0.02;0.01;0.56;0.08;1.83;1.62;0.32;-0.10;8.45;8.70;-1.53;1.84;-0.57;0.33;0.42;10.70;1.77;11.30;8.41
4961;0.00;-0.04;0.81;-0.06;0.77;0.05;0.00;0.49;-1.41;-0.49;1.60;0.74;-1.41;1.48;0.59;0.67;-0.22;0.68;0.87;0.49;-0.03;0.53;-0.06;0.18;5.03;0.79;4.63;-0.39;17.06;9.21;1.35;2.86;3.64;0.81;3.55;25.64;2.31;33.82;26.86
5008;0.00;0.16;-0.16;-0.04;-0.52;0.03;0.04;0.77;-0.16;0.34;0.90;0.37;-0.57;-0.07;0.38;0.67;0.40;0.58;-0.11;0.39;0.01;-0.09;0.48;0.00;5.97;0.34;4.01;1.62;9.50;8.18;-0.52;1.23;0.61;0.29;-0.43;15.04;2.04;18.51;16.62
5065;0.00;-0.05;0.32;-0.10;-0.04;-0.05;0.06;0.67;0.21;0.54;0.95;-0.60;1.30;0.95;0.10;0.67;0.41;-0.04;0.57;0.12;0.49;0.16;0.21;0.22;2.15;-0.38;2.98;-0.45;7.43;7.15;0.15;1.19;-1.07;0.17;1.91;11.48;1.73;15.69;11.55
5068;0.00;-0.03;-0.12;-0.12;-0.48;-0.01;0.11;0.53;0.82;0.31;0.61;0.55;-0.77;0.67;0.45;0.67;0.49;0.52;0.39;0.37;0.73;0.49;0.21;0.24;5.36;0.16;5.46;-0.26;11.61;8.76;-0.86;2.37;1.35;0.56;3.68;20.65;2.30;24.89;22.41
5239;0.00;-0.01;0.59;-0.21;0.34;0.03;-0.02;0.74;0.69;-0.04;0.73;-0.01;-0.90;0.55;-0.24;0.67;0.10;0.42;0.58;-0.13;-0.28;-0.01;0.03;0.08;6.38;0.71;5.76;-0.08;7.31;5.71;0.12;-0.24;1.72;0.07;0.34;14.04;1.72;19.38;14.41
5532;0.00;0.08;0.05;-0.29;-0.09;-0.01;-0.04;0.38;0.31;0.46;-0.24;0.45;0.44;0.34;0.23;0.67;0.17;0.37;0.57;0.28;0.34;0.12;-0.07;-0.03;2.94;1.52;0.60;0.82;5.84;8.53;-1.34;-1.30;-0.06;-0.26;0.41;9.19;1.77;13.33;8.03
5555;0.00;-0.03;-0.55;-0.13;-0.66;-0.07;0.00;0.61;-0.23;-0.11;1.30;0.52;0.86;0.29;0.07;0.67;-0.24;0.60;0.55;0.41;-0.07;-0.11;-0.04;-0.07;2.05;0.91;1.45;-0.31;11.26;8.91;-1.72;3.46;0.60;0.73;-0.91;12.40;1.93;15.15;10.57
5619;0.00;0.04;0.23;0.22;0.40;-0.02;0.09;0.64;0.84;0.16;1.15;0.81;-0.20;-0.57;0.71;0.67;0.27;0.75;-0.14;0.61;0.82;-0.23;0.08;0.02;3.47;1.33;1.74;0.40;16.85;9.79;1.54;3.12;2.40;0.78;-1.06;19.26;2.13;25.86;20.56
5642;0.00;0.06;0.35;-0.20;0.20;-0.07;0.18;0.76;-0.57;0.25;0.69;0.29;-0.43;-0.11;0.74;0.67;0.16;0.36;0.22;0.69;0.49;0.22;0.00;-0.01;8.37;0.52;7.25;0.61;14.02;7.34;-0.33;6.93;0.08;1.39;1.07;23.46;2.19;29.57;25.30
5650;0.00;-0.04;0.62;0.03;0.70;0.00;0.06;0.68;0.94;0.01;-0.74;0.22;0.54;1.10;0.25;0.67;-0.07;0.13;0.47;0.39;0.22;0.05;-0.09;0.06;0.21;-0.30;0.92;-0.41;12.70;7.53;1.39;4.20;-0.42;0.81;0.58;13.49;1.60;19.68;14.57
5662;0.00;-0.03;0.08;0.50;0.46;0.07;0.36;0.57;1.81;0.70;0.18;0.63;-0.32;-0.17;0.29;0.67;0.92;0.66;0.00;0.54;-0.32;0.66;0.10;0.16;5.24;0.77;4.73;-0.27;15.27;11.10;2.67;3.12;-1.62;0.52;4.10;24.61;2.69;32.78;33.50
6013;0.00;0.07;1.05;0.03;1.11;0.01;0.00;0.66;0.47;-0.05;0.73;0.80;-0.13;0.70;0.29;0.67;-0.01;0.78;0.26;0.20;0.39;-0.34;0.04;-0.10;4.03;1.35;2.01;0.67;12.23;8.41;2.25;1.05;0.52;0.25;-2.20;14.06;1.88;22.22;14.46
6029;0.00;-0.05;-0.28;0.02;-0.47;0.00;-0.02;0.74;0.22;-0.06;0.48;0.83;-1.06;-0.52;0.65;0.67;-0.05;0.60;-0.21;0.62;1.13;-0.14;0.16;0.01;2.21;0.21;2.50;-0.50;9.75;7.25;-0.48;3.50;-0.53;0.67;-0.62;11.34;1.70;14.12;10.87
6057;0.00;-0.01;0.44;-0.14;0.19;0.00;0.20;0.72;0.30;0.17;0.58;0.85;0.78;0.86;0.94;0.67;0.15;0.71;0.38;0.79;0.05;0.52;0.10;0.00;6.99;-0.09;7.22;-0.14;10.50;10.10;0.19;0.56;-0.35;0.09;2.60;20.09;2.74;27.53;23.97
6099;0.00;-0.07;-0.01;-0.32;-0.38;-0.07;0.04;0.66;-0.01;0.73;0.09;0.14;0.93;0.28;-0.14;0.67;0.67;0.22;0.45;0.08;0.33;0.06;-0.02;0.08;6.06;0.53;6.18;-0.66;9.84;7.28;-1.61;4.14;0.03;0.83;0.69;16.58;2.07;20.59;15.64
6108;0.00;0.07;2.52;-0.15;2.50;0.11;0.18;0.70;0.21;0.89;0.71;0.75;-0.18;0.12;0.58;0.67;0.58;0.51;0.01;0.60;0.26;0.52;-0.06;-0.01;7.30;1.28;5.34;0.68;16.66;9.31;4.29;4.29;-1.23;0.78;2.53;26.49;2.40;40.30;32.92
6117;0.00;0.05;4.61;-0.12;4.39;0.36;0.40;0.71;-0.77;0.82;1.09;0.87;0.71;0.57;0.96;0.67;0.34;0.81;0.47;0.83;0.16;0.15;0.15;0.09;8.95;0.22;8.28;0.46;27.04;11.64;8.62;6.68;0.09;1.34;1.19;37.18;3.16;58.78;54.14
6120;0.00;-0.06;0.94;0.30;1.27;0.09;0.25;0.61;2.66;0.80;0.02;0.25;-1.04;0.78;-0.11;0.67;1.01;0.09;0.85;0.07;0.01;0.44;-0.09;0.06;0.12;0.22;0.46;-0.56;20.49;12.90;3.39;4.02;0.18;0.82;2.46;23.07;2.63;33.61;30.43
6136;0.00;-0.03;-0.44;0.24;-0.17;-0.06;0.16;0.36;1.33;0.69;0.22;0.33;0.71;0.32;0.54;0.67;0.35;0.45;0.21;0.60;-0.23;0.47;-0.06;-0.05;1.23;-0.40;1.92;-0.28;12.05;8.90;0.31;1.68;1.17;0.41;2.08;15.36;1.97;19.77;17.16
