PNWMountVernon;WAMOU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
3238;-0.01;0.12;0.23;4.26;4.45;0.14;0.41;0.67;;1.05;0.69;0.66;;-0.44;0.81;0.67;1.07;0.63;-0.41;0.70;0.11;0.75;0.14;-0.06;10.09;0.18;8.72;1.18;35.19;8.92;21.74;4.53;0.00;0.91;3.45;48.73;2.66;69.28;60.43
3268;0.00;-0.05;-0.02;1.56;1.47;-0.02;-0.02;0.59;;0.59;0.73;0.44;;0.00;0.55;0.67;0.40;0.47;-0.17;0.60;0.51;0.23;0.02;0.00;-0.06;1.17;-0.78;-0.45;21.26;9.85;7.75;3.66;0.00;0.73;1.14;22.33;1.89;31.66;21.59
3574;0.00;-0.02;0.15;0.49;0.71;0.05;0.34;0.71;;0.29;0.88;0.61;;0.56;0.89;0.67;0.17;0.79;0.61;0.76;-0.09;0.12;-0.10;0.03;8.78;0.58;8.38;-0.19;18.37;10.97;2.73;4.67;0.00;0.93;0.77;27.92;3.03;37.74;35.88
3663;0.00;0.04;1.03;1.75;2.79;0.04;0.45;0.65;;0.89;0.63;0.73;;-0.02;0.83;0.67;0.86;0.69;-0.11;0.74;0.32;0.27;0.03;0.28;10.40;-0.64;10.62;0.42;23.50;8.90;10.83;3.78;0.00;0.76;2.74;36.64;2.84;52.47;46.79
3681;-0.01;-0.02;0.37;2.34;2.72;-0.02;0.00;0.70;;0.47;0.49;0.22;;-0.01;0.28;0.67;0.53;0.40;0.08;0.40;0.08;-0.06;-0.03;0.10;3.49;0.54;3.13;-0.19;25.00;8.93;12.45;3.62;0.00;0.72;0.17;28.65;2.10;42.39;28.06
3826;0.00;-0.04;2.15;0.92;3.02;0.05;0.53;0.69;;0.61;0.73;0.74;;0.08;0.85;0.67;0.76;0.79;0.15;0.78;-0.09;-0.06;0.01;0.01;12.75;-0.31;13.47;-0.41;23.03;9.11;8.92;5.01;0.00;1.00;-0.23;35.56;3.17;52.93;47.36
4030;0.00;0.13;0.43;-0.23;0.31;-0.03;0.20;0.71;;0.03;0.62;0.69;;0.56;0.84;0.67;0.12;0.73;0.52;0.72;-0.02;0.38;0.02;0.20;6.24;0.56;4.37;1.30;16.53;11.83;-0.30;5.00;0.00;1.00;2.88;25.64;2.80;33.62;28.87
4060;0.00;0.03;-0.19;-0.12;-0.24;-0.04;0.09;0.66;;0.02;0.54;0.46;;0.11;0.69;0.67;0.02;0.49;0.22;0.66;0.23;0.05;-0.04;0.28;4.70;0.61;3.85;0.25;11.21;8.37;-0.97;3.81;0.00;0.76;1.63;17.55;2.06;21.94;18.39
4077;0.00;-0.06;0.43;-0.03;0.23;-0.04;0.36;0.59;;0.74;0.79;0.61;;0.16;0.66;0.67;0.84;0.72;0.27;0.58;0.19;-0.14;0.11;0.21;7.26;0.25;7.60;-0.59;16.57;11.19;0.69;4.69;0.00;0.94;0.34;24.17;3.00;32.39;30.35
4089;0.00;0.14;1.72;-0.15;1.67;0.09;0.50;0.69;;1.13;0.71;0.73;;-0.25;0.76;0.67;1.11;0.70;-0.19;0.73;0.21;0.38;0.04;0.07;9.57;-0.13;8.36;1.35;17.75;11.01;2.70;4.04;0.00;0.81;2.27;29.60;3.04;42.40;41.92
4173;0.00;-0.05;0.38;-0.37;-0.01;0.00;0.39;0.68;;0.37;0.57;0.71;;1.15;0.93;0.67;0.51;0.72;1.18;0.76;0.26;0.10;-0.04;0.03;8.93;0.26;9.24;-0.57;17.16;14.61;-1.09;3.64;0.00;0.73;0.68;26.77;3.85;36.37;34.49
4180;-0.02;0.05;-0.61;1.26;0.48;-0.03;0.11;0.70;;0.18;0.63;0.72;;0.53;0.18;0.67;0.24;0.60;0.55;0.38;-0.24;0.11;0.20;-0.11;9.55;0.20;8.89;0.46;17.20;7.86;5.07;4.27;0.00;0.85;-0.01;26.74;2.46;34.41;28.19
4205;0.01;-0.05;1.45;0.11;1.53;-0.05;0.47;0.69;;0.37;0.88;0.83;;1.52;0.77;0.67;0.17;0.76;1.08;0.75;0.25;0.27;0.00;0.00;7.11;0.13;7.44;-0.46;21.15;13.49;3.47;4.19;0.00;0.84;1.38;29.64;3.44;43.02;37.85
4512;-0.01;0.13;0.34;0.69;1.12;-0.01;0.27;0.58;;0.53;0.53;0.85;;0.25;0.34;0.67;0.75;0.71;0.08;0.42;0.21;0.08;0.03;0.03;6.68;0.52;4.91;1.25;18.29;10.30;4.15;3.83;0.00;0.77;0.55;25.51;2.55;35.41;30.71
4654;0.00;-0.05;-0.13;0.51;0.39;0.17;0.09;0.68;;0.04;0.72;0.70;;0.53;0.44;0.67;0.07;0.71;0.16;0.50;0.10;0.17;-0.05;-0.02;3.42;-0.23;4.08;-0.44;13.28;8.51;2.28;2.49;0.00;0.50;0.72;17.42;2.11;23.90;23.42
4682;0.00;0.06;2.21;-0.19;1.92;0.07;0.30;0.69;;0.31;0.67;0.69;;0.21;0.78;0.67;0.42;0.71;0.21;0.73;-0.15;0.28;0.16;0.00;8.25;0.36;7.34;0.55;19.14;10.17;3.49;5.48;0.00;1.10;1.38;28.77;2.77;41.70;36.60
4683;0.00;0.02;-0.32;-0.15;-0.39;-0.01;0.24;0.67;;0.00;0.84;0.67;;0.10;0.93;0.67;0.18;0.70;0.27;0.73;1.07;0.42;-0.06;-0.04;9.89;-0.15;9.84;0.19;10.68;7.82;-1.40;4.26;0.00;0.85;1.91;22.48;2.55;27.62;27.03
4911;-0.01;0.14;-0.02;-0.01;0.07;-0.06;0.47;0.70;;0.95;0.71;0.76;;0.87;0.53;0.67;0.95;0.71;1.02;0.64;0.20;0.22;0.02;-0.01;9.63;-0.52;8.83;1.32;21.37;15.72;-0.09;5.74;0.00;1.15;1.07;32.08;4.03;42.37;40.02
4915;-0.01;-0.01;0.86;-0.07;0.85;-0.04;0.39;0.68;;0.86;0.43;0.69;;0.49;0.75;0.67;0.82;0.66;0.37;0.75;0.15;0.09;-0.08;0.01;9.35;-0.31;9.82;-0.16;15.81;11.47;1.39;2.94;0.00;0.59;0.50;25.66;3.28;36.51;32.55
4918;0.00;-0.03;-0.02;0.00;-0.19;-0.02;0.10;0.68;;0.06;0.42;0.03;;-0.07;0.56;0.67;0.35;0.20;0.03;0.64;0.03;0.19;0.13;-0.08;4.01;1.04;3.27;-0.30;10.95;7.90;-0.06;3.12;0.00;0.62;0.52;15.48;1.91;19.66;16.88
5495;-0.02;0.21;0.06;0.60;0.89;-0.01;0.24;0.70;;0.95;0.73;0.47;;0.40;0.77;0.67;0.85;0.59;0.50;0.65;-0.07;-0.15;-0.04;-0.02;8.23;1.33;4.92;1.98;20.90;13.97;3.13;3.81;0.00;0.76;-0.83;28.30;3.29;39.31;32.85
5748;0.00;-0.03;-0.76;-0.52;-1.40;-0.02;0.04;0.50;;0.19;0.43;0.46;;0.51;0.31;0.67;0.25;0.40;0.32;0.56;0.47;-0.19;0.08;0.03;1.30;-0.31;1.89;-0.28;5.20;9.20;-4.14;0.14;0.00;0.03;-0.81;5.69;2.03;6.40;5.89
