Midwest;ILCH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
1756;-0.06;0.12;0.39;3.72;4.23;0.31;0.46;0.71;-992.25;0.87;0.86;0.61;;0.43;0.71;0.58;1.12;0.80;0.32;0.77;0.32;0.09;-0.07;0.10;11.16;0.19;10.10;0.87;37.37;13.51;19.36;4.82;-0.31;0.94;0.95;49.48;3.71;71.99;66.45
1781;0.01;-0.09;2.00;0.19;1.96;-0.06;0.15;0.32;117.00;1.08;-0.08;0.97;;0.41;0.77;0.88;0.82;0.50;-0.22;0.83;0.16;0.07;0.15;-0.04;2.70;1.42;2.15;-0.87;19.49;10.21;4.97;4.64;-0.33;0.91;0.16;22.35;2.26;34.13;23.88
1850;0.00;-0.05;0.63;-1.00;-0.47;-0.15;0.43;0.70;-623.50;0.53;0.98;0.18;;0.44;0.81;0.08;0.63;0.16;0.26;0.61;0.87;0.10;0.04;0.27;3.29;1.08;2.73;-0.52;8.84;10.46;-3.75;1.71;0.43;0.37;1.81;13.94;2.36;18.40;18.92
2022;-0.03;-0.05;0.36;0.39;0.57;-0.09;0.12;0.59;783.38;0.17;0.49;1.13;;0.49;0.16;0.55;0.49;0.82;0.59;0.32;0.04;0.17;0.10;0.08;1.71;0.39;1.98;-0.66;18.16;13.07;2.65;3.60;-1.16;0.64;1.22;21.09;2.81;29.89;21.30
2039;0.02;-0.06;1.90;0.76;2.65;0.14;0.27;0.67;-922.75;0.99;1.44;0.03;;1.55;0.45;1.26;0.87;0.19;0.74;0.75;-0.04;0.53;-0.05;-0.07;3.96;1.43;3.07;-0.54;25.70;14.59;7.57;3.01;0.53;0.64;2.32;31.98;3.23;48.33;40.93
2062;-0.01;0.22;1.31;2.34;3.86;0.32;0.52;0.79;-912.38;0.76;0.75;0.19;;0.97;0.88;0.08;0.93;0.63;0.63;0.68;0.03;0.33;-0.01;0.05;12.02;-0.07;9.97;2.12;32.21;13.30;14.31;2.92;1.67;0.70;1.86;46.09;3.66;67.31;64.37
2136;0.08;0.00;0.22;0.07;0.37;-0.09;0.06;0.61;202.13;0.50;0.90;0.46;;0.51;0.22;1.58;0.34;0.60;0.26;0.41;0.17;0.12;0.00;-0.06;2.09;1.53;0.19;0.37;14.21;11.01;0.80;2.40;0.01;0.48;0.33;16.64;2.22;23.34;15.48
2151;-0.02;0.01;-0.02;-0.03;-0.10;0.09;0.16;0.68;-788.00;0.19;0.75;0.17;;0.31;0.14;0.00;0.16;0.44;0.13;0.33;0.44;-0.18;0.03;-0.02;5.71;1.10;4.64;-0.03;10.04;6.37;-0.19;3.94;-0.08;0.78;-1.00;14.75;1.74;18.79;20.14
2338;0.03;-0.01;1.27;3.75;5.07;0.52;0.52;0.69;30.45;1.06;0.71;0.89;;-0.15;0.80;0.67;0.99;0.96;0.15;0.80;0.02;0.05;-0.02;-0.02;7.91;-0.45;8.32;0.05;41.47;13.77;21.31;7.38;-0.99;1.41;0.16;49.55;3.59;74.35;72.93
2451;-0.01;0.29;-0.52;3.94;3.63;0.12;0.42;0.71;427.50;0.65;0.83;0.84;;0.47;1.13;0.60;0.64;0.85;0.62;0.89;-0.08;0.54;0.08;0.14;16.47;-0.53;14.12;2.87;37.34;11.55;18.67;1.21;5.90;0.64;3.40;57.20;3.72;77.84;68.62
2704;-0.01;0.15;-0.23;1.18;1.01;0.07;0.34;0.49;651.88;0.25;0.34;0.89;;-0.13;0.51;0.00;0.66;0.76;0.15;0.52;0.14;0.25;0.08;-0.03;5.69;0.42;3.79;1.49;19.65;11.02;5.42;4.67;-1.46;0.84;1.11;26.45;2.58;36.06;35.00
2709;0.08;0.08;-0.55;0.80;0.39;-0.07;-0.05;0.36;1190.88;0.26;0.66;0.47;;0.30;0.66;0.86;0.34;0.65;0.35;0.73;0.39;0.36;0.02;-0.01;6.89;0.11;5.56;1.22;13.14;9.37;2.91;0.02;0.84;0.06;1.74;21.78;2.43;29.08;19.01
2725;0.09;-0.02;0.34;-0.78;-0.47;-0.16;0.25;0.67;-137.19;0.64;0.52;0.54;;-0.07;0.41;0.47;0.65;0.51;-0.03;0.51;0.16;-0.21;0.10;-0.05;0.08;0.09;-0.22;0.21;10.82;11.69;-3.20;3.81;-1.48;0.66;-1.26;9.65;2.32;13.98;10.72
2781;-0.03;-0.18;1.45;0.00;1.27;-0.11;0.37;0.66;-952.50;-0.46;0.93;0.60;;1.26;0.71;1.09;0.05;0.63;0.62;0.80;0.36;0.19;-0.03;0.07;3.79;1.34;4.41;-1.95;20.52;11.58;2.90;2.21;3.82;0.70;1.31;25.62;2.76;36.48;30.43
3061;-0.04;0.13;1.85;0.59;2.56;0.21;0.37;0.62;828.13;0.69;0.48;0.61;;0.74;0.87;0.75;0.61;0.67;0.46;0.71;-0.06;0.16;-0.02;-0.03;10.27;0.31;8.85;1.11;21.16;10.91;6.66;6.42;-2.83;1.10;0.66;32.09;3.07;47.75;44.74
3067;-0.04;0.03;1.45;-0.35;1.15;0.17;0.34;0.74;-535.75;0.53;1.03;0.63;;0.05;0.34;0.50;0.68;0.67;0.19;0.65;-0.27;0.37;-0.05;-0.01;11.64;-0.26;11.76;0.13;14.50;8.76;1.17;6.39;-1.82;1.16;1.80;27.94;2.93;38.86;39.12
3110;0.01;-0.03;0.18;-0.01;-0.04;-0.03;-0.16;0.76;117.63;-0.07;-0.56;0.24;;0.18;0.29;-0.01;-0.24;0.03;0.21;0.12;0.20;-0.06;0.19;0.18;-1.39;0.13;-1.28;-0.24;5.59;5.09;0.32;1.01;-0.83;0.15;0.61;4.81;0.89;6.92;0.86
3135;-0.06;0.08;1.83;0.59;2.45;0.06;0.10;0.65;-320.00;0.88;0.39;0.26;;0.74;0.53;-0.19;0.80;0.40;0.41;0.52;0.28;-0.09;-0.01;0.01;1.95;-0.26;1.73;0.48;23.98;13.09;6.62;3.72;0.55;0.78;-0.40;25.52;2.79;40.15;29.18
3352;0.06;-0.04;0.77;0.02;0.88;-0.05;0.49;0.74;-345.13;0.58;-0.42;0.04;;1.04;1.14;1.01;0.53;-0.08;1.09;0.93;-0.08;-0.08;-0.07;0.00;3.94;0.37;3.73;-0.16;19.05;14.20;1.67;4.40;-1.22;0.80;-0.38;22.61;3.21;33.40;31.22
3390;0.00;0.08;0.02;-0.27;-0.12;0.01;0.19;0.59;57.50;0.67;0.58;0.46;;-0.03;0.27;0.61;0.65;0.53;0.19;0.31;0.43;0.00;-0.04;-0.06;7.18;0.12;6.22;0.85;8.53;8.26;-1.30;2.24;-0.67;0.40;-0.29;15.42;2.27;20.72;19.57
3488;-0.01;-0.18;1.03;0.12;1.01;0.08;0.43;0.78;-551.25;0.65;0.99;0.94;;1.53;0.29;1.53;0.77;0.78;0.99;0.57;-0.02;0.49;-0.06;-0.02;4.66;0.29;6.26;-1.88;26.28;16.39;2.64;4.26;2.99;1.05;2.38;33.32;3.90;46.24;43.93
3695;0.08;0.05;0.75;0.71;1.62;0.06;0.56;0.76;-549.19;0.95;0.96;0.62;;0.38;0.93;0.59;1.00;0.73;-0.01;0.80;0.27;0.41;-0.03;0.01;7.64;0.27;6.49;0.88;23.70;13.16;5.06;2.64;2.84;0.72;2.09;33.43;3.28;46.69;46.13
4096;-0.02;0.04;0.51;0.50;0.94;0.09;0.18;0.77;-806.00;0.40;0.90;0.38;;0.17;0.74;0.67;0.43;0.44;-0.21;0.69;-0.05;0.22;0.09;-0.02;8.16;-0.27;8.08;0.35;16.08;6.60;3.52;5.18;0.77;1.09;1.04;25.28;2.13;33.55;31.00
4143;0.02;0.49;0.36;3.19;4.06;0.27;0.24;0.78;-617.00;0.50;0.55;0.68;;0.43;0.49;0.50;0.24;0.68;0.58;0.46;-0.07;0.23;0.00;-0.02;11.85;0.54;6.30;5.01;33.21;10.58;16.66;5.48;0.49;1.13;1.09;46.15;2.75;65.70;57.87
4191;-0.04;0.05;2.27;-0.18;2.15;0.02;0.10;0.56;765.81;0.30;0.63;0.90;;-0.20;0.70;1.41;0.46;0.65;-0.17;0.84;-0.02;-0.10;-0.06;-0.04;5.54;0.46;4.80;0.28;14.53;9.34;3.64;3.29;-1.74;0.54;-0.71;19.36;2.35;31.96;21.87
4241;0.11;0.02;2.01;0.99;3.20;0.16;0.46;0.71;217.71;0.94;0.37;0.76;;0.50;0.88;0.58;0.63;0.80;0.44;0.79;-0.05;0.31;-0.08;0.11;9.94;0.73;8.43;0.78;28.35;12.62;8.95;5.29;1.50;1.16;2.07;40.36;3.37;58.78;53.73
4247;-0.03;-0.10;-0.11;-0.07;-0.48;0.02;0.08;0.31;-232.63;0.01;0.19;0.00;;0.02;0.70;0.51;0.10;0.16;0.14;0.54;0.30;-0.20;0.18;0.13;7.00;0.72;7.40;-1.12;3.10;2.59;-0.54;1.98;-0.92;0.34;-0.36;9.74;1.26;11.38;11.91
4292;-0.01;-0.09;2.12;-0.19;1.86;0.08;0.12;0.71;562.59;0.52;0.65;0.65;;0.30;0.26;0.30;0.29;0.69;0.06;0.30;0.25;-0.11;-0.03;-0.03;4.15;1.16;3.93;-0.94;14.20;8.30;3.28;2.65;-0.02;0.53;-0.70;17.66;2.05;28.59;21.86
4296;-0.01;0.05;0.24;0.58;0.90;-0.17;0.18;0.71;537.05;0.10;0.29;0.84;;0.17;0.41;0.73;0.41;0.54;-0.37;0.55;-0.27;0.11;-0.04;-0.03;11.74;-0.32;11.63;0.43;7.63;3.38;3.36;1.15;-0.26;0.21;0.44;19.81;1.84;27.22;19.12
4329;-0.02;-0.01;1.79;0.29;2.04;0.18;0.33;0.68;88.93;0.46;0.66;0.78;;0.22;0.57;0.59;0.62;0.60;0.22;0.64;0.45;-0.07;0.01;-0.05;11.78;0.22;11.74;-0.18;19.40;7.90;5.01;3.66;2.83;0.92;-0.64;30.54;2.75;43.80;41.73
4645;-0.04;0.15;-0.05;2.31;2.21;0.10;0.02;0.71;353.00;0.56;0.57;0.49;;-0.36;0.19;0.22;0.53;0.35;-0.21;0.33;-0.07;0.08;0.16;-0.03;7.88;0.96;5.64;1.28;25.45;5.73;11.45;4.69;3.58;1.18;0.25;33.58;1.71;44.76;36.59
4655;-0.02;0.84;0.62;1.24;2.69;0.19;0.26;0.73;394.00;0.02;0.92;0.56;;-0.09;0.51;0.84;0.23;0.88;0.03;0.51;-0.16;0.28;-0.02;0.01;11.86;-0.34;3.90;8.30;23.08;9.92;7.41;6.18;-0.43;1.21;1.41;36.35;2.37;50.69;46.28
4676;-0.04;-0.18;-0.22;-0.74;-1.14;-0.12;0.25;0.51;122.19;0.10;0.67;0.80;;0.55;0.86;1.25;0.15;0.76;0.16;0.82;0.42;-0.34;-0.03;-0.03;-1.86;0.50;-0.39;-1.97;8.14;12.17;-4.14;0.13;-0.02;0.02;-1.84;4.43;2.40;6.87;6.37
4702;0.08;0.02;-0.19;-0.46;-0.54;-0.11;-0.09;0.56;-286.41;0.16;0.07;0.00;;0.30;0.40;0.63;-0.05;0.00;0.23;0.40;0.44;0.11;0.00;0.00;-0.50;0.33;-1.47;0.64;4.83;6.42;-2.69;-0.35;1.46;0.03;0.53;4.86;1.14;6.01;0.51
4787;-0.03;0.13;-0.08;0.29;0.27;0.03;0.07;0.70;2517.25;-0.06;1.12;1.09;;0.12;0.22;0.60;0.20;0.93;-0.01;0.57;0.17;0.88;0.04;-0.08;9.22;-0.71;8.75;1.18;14.22;7.59;1.27;3.12;2.24;0.77;4.04;27.47;2.39;34.30;29.80
4979;0.10;-0.02;0.03;-0.16;-0.17;-0.15;0.06;0.68;124.38;0.50;0.37;0.94;;-0.18;0.48;0.52;0.05;0.72;0.36;0.52;0.19;-0.21;0.11;-0.05;9.18;0.77;8.13;0.28;6.68;7.56;-0.75;-1.51;1.37;-0.21;-1.29;14.57;2.32;19.87;12.00
5125;-0.04;0.15;-0.09;0.19;0.25;-0.07;0.29;0.36;619.89;0.39;-0.10;0.23;;0.42;0.34;-0.08;0.69;0.24;0.31;0.34;0.13;-0.29;-0.03;-0.01;0.56;-0.02;-0.78;1.36;10.45;10.06;0.76;1.65;-2.02;0.20;-1.50;9.51;1.93;15.13;13.77
5350;0.02;0.00;-0.19;-0.17;-0.64;-0.06;0.10;0.60;-201.50;-0.16;0.68;0.08;;0.60;0.81;0.81;-0.15;0.42;0.45;0.66;0.13;-0.29;0.29;0.04;2.79;0.64;2.03;0.12;7.34;8.87;-1.26;1.41;-1.69;0.17;-1.24;8.89;1.98;11.84;9.42
5822;0.17;0.06;2.73;0.76;3.70;0.20;0.38;0.71;149.69;0.81;0.57;0.32;;0.25;0.47;0.48;0.50;0.44;0.41;0.55;-0.04;-0.13;0.02;0.20;8.51;0.04;6.99;1.47;24.48;9.59;9.24;6.07;-0.42;1.19;0.36;33.35;2.62;51.45;45.91
5847;-0.04;-0.13;3.43;-0.89;2.31;0.12;0.26;0.30;143.50;0.59;0.67;0.76;;1.32;0.87;1.40;0.64;0.73;1.27;0.81;0.31;0.48;0.05;-0.05;9.93;-0.11;11.54;-1.51;20.26;13.00;2.39;5.13;-0.27;1.01;2.15;32.33;3.75;48.95;40.51
5934;-0.02;0.04;1.92;0.09;2.03;0.05;0.17;0.56;-94.69;0.19;-0.19;0.48;;-0.26;0.57;0.71;0.51;0.54;-0.17;0.56;0.49;-0.11;-0.01;-0.02;3.79;0.97;2.56;0.26;15.59;8.71;4.29;3.52;-0.93;0.64;-0.64;18.74;2.00;30.09;23.48
6237;-0.01;-0.13;1.54;-0.02;1.41;-0.04;0.34;0.76;-350.00;0.50;0.64;0.43;;0.57;0.99;-0.04;0.42;0.50;0.53;0.80;0.29;0.51;-0.04;0.20;7.28;0.44;8.21;-1.38;16.92;10.97;2.97;2.61;0.37;0.55;3.53;27.73;3.02;39.68;33.55
